"SITEVISITID","SITE","OBS_YEAR","DATE_","MISSIONID","OCC_SITEID","ANALYSIS_YEAR","ANALYSIS_SCHEME","SEC_NAME","EXCLUDE_FLAG","TRANSECT_PHOTOS","Oceanography","new_MIN_DEPTH_M","new_MAX_DEPTH_M","METHOD","REGION","ISLAND","PERM_SITE","CLIMATE_STATION_YN","LATITUDE","LONGITUDE","REEF_ZONE","DEPTH_BIN","CCA","CORAL","EMA","HAL","I","MA","SC","SED","TURF","N","new.N","CCA_CORAL","BSR"
2254,"TUT-00375",2010,"2/27/2010","HA1001",NA,"2010","TUT10_12","TUT_NW_OPEN",0,"-1",0,7,15,"CPCE","SAMOA","Tutuila",0,0,-14.29871,-170.81966,"Forereef","Mid",42.7083333333333,25.3472222222222,17.0138888888889,0,0.694444444444444,0,0,0,14.2361111111111,300,288,68.0555555555556,4.78048780487805
2255,"TUT-00373",2010,"2/27/2010","HA1001",NA,"2010","TUT10_12","TUT_NW_OPEN",0,"-1",0,6,10,"CPCE","SAMOA","Tutuila",0,0,-14.31464,-170.83717,"Forereef","Mid",35.3790613718412,37.1841155234657,9.02527075812274,0,0,0,0,0.72202166064982,17.6895306859206,300,277,72.5631768953069,4.10204081632653
2256,"TUT-00413",2010,"2/27/2010","HA1001",NA,"2010","TUT10_12","TUT_NW_OPEN",0,"-1",0,22,25,"CPCE","SAMOA","Tutuila",0,0,-14.29955,-170.81781,"Forereef","Deep",1.33333333333333,32.6666666666667,0,2,0,0,0,13.3333333333333,50.6666666666667,150,150,34,0.671052631578947
2258,"TUT-00367",2010,"2/27/2010","HA1001",NA,"2010","TUT10_12","TUT_NW_OPEN",0,"-1",0,8,12,"CPCE","SAMOA","Tutuila",0,0,-14.31953,-170.84418,"Forereef","Mid",8.69565217391304,58.3333333333333,4.71014492753623,0.36231884057971,4.71014492753623,0.72463768115942,0,0,22.463768115942,300,276,67.0289855072464,2.890625
2259,"TUT-00245",2010,"2/27/2010","HA1001",NA,"2010","TUT10_12","TUT_NW_OPEN",0,"-1",0,8,16,"CPCE","SAMOA","Tutuila",0,0,-14.30689,-170.83037,"Forereef","Mid",34.7328244274809,51.1450381679389,4.9618320610687,0,0,0,0,0,9.16030534351145,300,262,85.8778625954199,9.375
2260,"TUT-00320",2010,"2/27/2010","HA1001",NA,"2010","TUT10_12","TUT_NW_OPEN",0,"-1",0,4,6,"CPCE","SAMOA","Tutuila",0,0,-14.30159,-170.82288,"Forereef","Shallow",4.9645390070922,12.0567375886525,12.4113475177305,0,0,0,0,0.354609929078014,70.2127659574468,300,282,17.0212765957447,0.242424242424242
2265,"TUT-00426",2010,"2/28/2010","HA1001",NA,"2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,1,6,"CPCE","SAMOA","Tutuila",0,0,-14.33227,-170.80858,"Forereef","Shallow",35.191637630662,24.390243902439,12.8919860627178,4.52961672473868,12.1951219512195,2.4390243902439,0,0,8.36236933797909,300,287,59.581881533101,5.51612903225806
2269,"TUT-00451",2010,"2/28/2010","HA1001",NA,"2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,1,6,"CPCE","SAMOA","Tutuila",0,0,-14.33398,-170.8015,"Forereef","Shallow",15.6583629893238,69.3950177935943,2.49110320284698,0.355871886120996,3.20284697508897,4.27046263345196,0,0,4.62633451957295,300,281,85.0533807829182,9.56
2272,"TUT-00262",2010,"2/28/2010","HA1001",NA,"2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,3,9,"CPCE","SAMOA","Tutuila",0,0,-14.32669,-170.83447,"Forereef","Shallow",29.2857142857143,54.6428571428571,1.42857142857143,0,3.21428571428571,0,1.42857142857143,0,10,300,280,83.9285714285714,8.39285714285714
2273,"TUT-00337",2010,"2/28/2010","HA1001",NA,"2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,3,11,"CPCE","SAMOA","Tutuila",0,0,-14.32524,-170.84183,"Forereef","Shallow",20.9964412811388,62.9893238434164,6.04982206405694,0,0.711743772241993,0,0.355871886120996,0,8.89679715302491,300,281,83.9857651245552,9.44
2274,"TUT-00331",2010,"2/28/2010","HA1001",NA,"2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,14,19,"CPCE","SAMOA","Tutuila",0,0,-14.32264,-170.84792,"Forereef","Mid",39.8523985239852,14.3911439114391,23.2472324723247,0,0,0.3690036900369,1.1070110701107,0,21.0332103321033,300,271,54.2435424354244,2.53448275862069
2275,"ROS-00222",2010,"3/2/2010","HA1001",NA,"2010","RAMP_BASIC","ROS_SANCTUARY",0,"-1",0,2,8,"CPCE","SAMOA","Rose",0,0,-14.53654,-168.16541,"Forereef","Shallow",56,2.18181818181818,5.09090909090909,0.727272727272727,6.54545454545455,0,0,0,29.4545454545455,300,275,58.1818181818182,1.97530864197531
2276,"ROS-00227",2010,"3/2/2010","HA1001",NA,"2010","RAMP_BASIC","ROS_SANCTUARY",0,"-1",0,8,18,"CPCE","SAMOA","Rose",0,0,-14.5387,-168.17235,"Forereef","Mid",59.5070422535211,6.33802816901408,9.15492957746479,14.0845070422535,0.704225352112676,0,0,0,10.2112676056338,300,284,65.8450704225352,6.44827586206897
2277,"ROS-00217",2010,"3/2/2010","HA1001",NA,"2010","RAMP_BASIC","ROS_SANCTUARY",0,"-1",0,12,16,"CPCE","SAMOA","Rose",0,0,-14.54129,-168.17271,"Forereef","Mid",54.5454545454545,13.6363636363636,8.39160839160839,2.0979020979021,1.04895104895105,2.7972027972028,0,0,17.4825174825175,300,286,68.1818181818182,3.36206896551724
2280,"ROS-00225",2010,"3/2/2010","HA1001",NA,"2010","RAMP_BASIC","ROS_SANCTUARY",0,"-1",0,13,17,"CPCE","SAMOA","Rose",0,0,-14.54037,-168.17276,"Forereef","Mid",53.405017921147,10.752688172043,8.60215053763441,2.8673835125448,1.0752688172043,1.0752688172043,0,1.0752688172043,21.1469534050179,300,279,64.15770609319,2.88709677419355
2282,"ROS-00231",2010,"3/2/2010","HA1001",NA,"2010","RAMP_BASIC","ROS_SANCTUARY",0,"-1",0,12,15,"CPCE","SAMOA","Rose",0,0,-14.5338,-168.15907,"Forereef","Mid",58.4837545126354,5.05415162454874,6.49819494584837,3.24909747292419,14.4404332129964,0,0.36101083032491,0,11.913357400722,300,277,63.5379061371841,5.33333333333333
2287,"ROS-00215",2010,"3/3/2010","HA1001",NA,"2010","RAMP_BASIC","ROS_SANCTUARY",0,"-1",0,3,5,"CPCE","SAMOA","Rose",0,0,-14.53498,-168.14818,"Forereef","Shallow",46.9387755102041,3.06122448979592,5.4421768707483,1.36054421768707,0.680272108843537,3.06122448979592,0,0.340136054421769,39.1156462585034,300,294,50,1.18548387096774
2288,"ROS-00235",2010,"3/3/2010","HA1001",NA,"2010","RAMP_BASIC","ROS_SANCTUARY",0,"-1",0,9,11,"CPCE","SAMOA","Rose",0,0,-14.52962,-168.15074,"Forereef","Mid",48.7889273356401,19.3771626297578,5.88235294117647,2.7681660899654,0,1.73010380622837,0,0.346020761245675,21.1072664359862,300,289,68.1660899653979,2.98484848484849
2290,"ROS-00200",2010,"3/3/2010","HA1001",NA,"2010","RAMP_BASIC","ROS_SANCTUARY",0,"-1",0,11,13,"CPCE","SAMOA","Rose",0,0,-14.54937,-168.13808,"Forereef","Mid",19.7952218430034,46.0750853242321,7.84982935153584,0,0,10.2389078498294,1.02389078498294,0,15.0170648464164,300,293,65.8703071672355,2.60810810810811
2291,"ROS-00221",2010,"3/3/2010","HA1001",NA,"2010","RAMP_BASIC","ROS_SANCTUARY",0,"-1",0,10,13,"CPCE","SAMOA","Rose",0,0,-14.54227,-168.1436,"Forereef","Mid",37.6760563380282,20.4225352112676,10.2112676056338,0.704225352112676,0.352112676056338,8.09859154929578,0.352112676056338,0.704225352112676,21.4788732394366,300,284,58.0985915492958,1.96428571428571
2292,"ROS-00234",2010,"3/3/2010","HA1001",NA,"2010","RAMP_BASIC","ROS_SANCTUARY",0,"-1",0,4,6,"CPCE","SAMOA","Rose",0,0,-14.54134,-168.14459,"Forereef","Shallow",50,23.2142857142857,5.71428571428571,0.357142857142857,0.357142857142857,2.85714285714286,0,0,17.5,300,280,73.2142857142857,3.59649122807018
2300,"ROS-00205",2010,"3/4/2010","HA1001",NA,"2010","RAMP_BASIC","ROS_SANCTUARY",0,"-1",0,21,29,"CPCE","SAMOA","Rose",0,0,-14.55199,-168.16634,"Forereef","Deep",30.4794520547945,5.82191780821918,10.2739726027397,19.1780821917808,0,0,0.342465753424658,0,33.9041095890411,300,292,36.3013698630137,1.07070707070707
2301,"ROS-00203",2010,"3/4/2010","HA1001",NA,"2010","RAMP_BASIC","ROS_SANCTUARY",0,"-1",0,9,15,"CPCE","SAMOA","Rose",0,0,-14.55792,-168.15314,"Forereef","Mid",29.1666666666667,11.4583333333333,15.625,4.51388888888889,0,28.125,0.694444444444444,0,10.4166666666667,300,288,40.625,1.05405405405405
2302,"ROS-00211",2010,"3/4/2010","HA1001",NA,"2010","RAMP_BASIC","ROS_SANCTUARY",0,"-1",0,4,7,"CPCE","SAMOA","Rose",0,0,-14.55928,-168.15553,"Forereef","Shallow",63.9575971731449,15.9010600706714,7.06713780918728,2.47349823321555,0,2.82685512367491,0,0,7.77385159010601,300,283,79.8586572438163,7.53333333333333
2303,"ROS-00239",2010,"3/4/2010","HA1001",NA,"2010","RAMP_BASIC","ROS_SANCTUARY",0,"-1",0,4,7,"CPCE","SAMOA","Rose",0,0,-14.55998,-168.1591,"Forereef","Shallow",58.0985915492958,22.5352112676056,6.69014084507042,3.87323943661972,2.11267605633803,0,0,0,6.69014084507042,300,284,80.6338028169014,12.0526315789474
2306,"ROS-00218",2010,"3/3/2010","HA1001",NA,"2010","RAMP_BASIC","ROS_SANCTUARY",0,"-1",0,4,7,"CPCE","SAMOA","Rose",0,0,-14.55892,-168.16049,"Forereef","Shallow",57.1917808219178,26.3698630136986,4.10958904109589,2.3972602739726,0,0.342465753424658,0,0,9.58904109589041,300,292,83.5616438356164,8.41379310344828
2307,"ROS-00212",2010,"3/4/2010","HA1001",NA,"2010","RAMP_BASIC","ROS_SANCTUARY",0,"-1",0,19,23,"CPCE","SAMOA","Rose",0,0,-14.55329,-168.16541,"Forereef","Deep",29.3040293040293,13.5531135531136,8.05860805860806,30.03663003663,0,1.0989010989011,0.366300366300366,0,17.5824175824176,280,273,42.8571428571429,2.29411764705882
2314,"ROS-00240",2010,"3/4/2010","HA1001",NA,"2010","RAMP_BASIC","ROS_SANCTUARY",0,"-1",0,4,8,"CPCE","SAMOA","Rose",0,0,-14.56028,-168.15828,"Forereef","Shallow",59.3103448275862,16.2068965517241,5.86206896551724,3.44827586206897,0.689655172413793,0.344827586206897,0,0.689655172413793,13.448275862069,300,290,75.5172413793103,5.475
2318,"ROS-00219",2010,"3/5/2010","HA1001",NA,"2010","RAMP_BASIC","ROS_INNER",0,"-1",0,1,1,"CPCE","SAMOA","Rose",0,0,-14.55233,-168.14882,"Backreef","Shallow",31.3253012048193,0,2.00803212851406,0,0,0,0,0,66.6666666666667,300,249,31.3253012048193,0.469879518072289
2319,"ROS-00238",2010,"3/5/2010","HA1001",NA,"2010","RAMP_BASIC","ROS_INNER",0,"-1",0,13,15,"CPCE","SAMOA","Rose",0,0,-14.5506,-168.149,"Lagoon","Mid",1.74825174825175,8.04195804195804,2.44755244755245,0,0,1.3986013986014,0,2.0979020979021,84.2657342657343,300,286,9.79020979020979,0.114285714285714
2320,"ROS-00232",2010,"3/5/2010","HA1001",NA,"2010","RAMP_BASIC","ROS_INNER",0,"-1",0,2,3,"CPCE","SAMOA","Rose",0,0,-14.54388,-168.14751,"Lagoon","Shallow",0,0.347222222222222,0,0,0,0,0,15.625,84.0277777777778,300,288,0.347222222222222,0.00413223140495868
2321,"ROS-00224",2010,"3/5/2010","HA1001",NA,"2010","RAMP_BASIC","ROS_INNER",0,"-1",0,1,2,"CPCE","SAMOA","Rose",0,0,-14.55237,-168.16071,"Backreef","Shallow",1.8796992481203,0,0.37593984962406,0,0,0,0,14.2857142857143,83.4586466165414,280,266,1.8796992481203,0.0225225225225225
2322,"ROS-00202",2010,"3/5/2010","HA1001",NA,"2010","RAMP_BASIC","ROS_INNER",0,"-1",0,1,2,"CPCE","SAMOA","Rose",0,0,-14.54874,-168.14575,"Backreef","Shallow",41.8118466898955,0.348432055749129,0,0,0,1.04529616724739,0,3.48432055749129,53.3101045296167,300,287,42.1602787456446,0.775641025641026
2323,"ROS-00208",2010,"3/5/2010","HA1001",NA,"2010","RAMP_BASIC","ROS_INNER",0,"-1",0,9,11,"CPCE","SAMOA","Rose",0,0,-14.54136,-168.1608,"Lagoon","Mid",5.88235294117647,0,5.5363321799308,0.69204152249135,0,0.346020761245675,0,0.69204152249135,86.8512110726644,290,289,5.88235294117647,0.0674603174603175
2324,"ROS-00233",2010,"3/5/2010","HA1001",NA,"2010","RAMP_BASIC","ROS_INNER",0,"-1",0,1,2,"CPCE","SAMOA","Rose",0,0,-14.54504,-168.16624,"Backreef","Shallow",2.06185567010309,0,10.9965635738832,0,0,0,0,4.46735395189003,82.4742268041237,300,291,2.06185567010309,0.025
2326,"ROS-00201",2010,"3/5/2010","HA1001",NA,"2010","RAMP_BASIC","ROS_INNER",0,"-1",0,1,2,"CPCE","SAMOA","Rose",0,0,-14.53817,-168.15146,"Backreef","Shallow",18.4668989547038,2.4390243902439,0,0,0,0,0,42.5087108013937,36.5853658536585,300,287,20.9059233449477,0.571428571428571
2332,"SOB-00200",2010,"3/6/2010","HA1001",NA,"2010","RAMP_BASIC","South Bank",0,"-1",0,25,27,"CPCE","SAMOA","South Bank",0,0,-14.87711,-170.63252,"Forereef","Deep",2.45614035087719,3.50877192982456,5.26315789473684,1.05263157894737,0,24.2105263157895,0,15.7894736842105,47.719298245614,300,285,5.96491228070175,0.0829268292682927
2333,"SOB-00201",2010,"3/6/2010","HA1001",NA,"2010","RAMP_BASIC","South Bank",0,"-1",0,25,26,"CPCE","SAMOA","South Bank",0,0,-14.88716,-170.63179,"Forereef","Deep",2.7972027972028,1.04895104895105,7.69230769230769,0.34965034965035,1.04895104895105,24.1258741258741,0.34965034965035,10.8391608391608,51.7482517482517,300,286,3.84615384615385,0.0506912442396313
2335,"TUT-00206",2010,"3/7/2010","HA1001",NA,"2010","TUT10_12","TUT_NW_OPEN",0,"-1",0,22,30,"CPCE","SAMOA","Tutuila",0,0,-14.27647,-170.73969,"Forereef","Deep",33.1858407079646,55.7522123893805,1.76991150442478,0,0,0,0,0,9.29203539823009,300,226,88.9380530973451,9.57142857142857
2336,"TUT-00491",2010,"3/7/2010","HA1001",NA,"2010","TUT10_12","TUT_NE_OPEN",0,"-1",0,21,24,"CPCE","SAMOA","Tutuila",0,0,-14.24515,-170.67088,"Forereef","Deep",0,5.95744680851064,0,8.08510638297872,0,0,0.425531914893617,43.8297872340426,41.7021276595745,240,235,5.95744680851064,0.142857142857143
2337,"TUT-00219",2010,"3/7/2010","HA1001",NA,"2010","TUT10_12","TUT_NE_OPEN",0,"-1",0,12,15,"CPCE","SAMOA","Tutuila",0,0,-14.23619,-170.66936,"Forereef","Mid",32.4427480916031,34.3511450381679,4.58015267175572,0,8.3969465648855,0,0,0,20.2290076335878,300,262,66.793893129771,3.30188679245283
2340,"TUT-00370",2010,"3/9/2010","HA1001",NA,"2010","TUT10_12","TUT_SE_OPEN",0,"-1",0,12,15,"CPCE","SAMOA","Tutuila",0,0,-14.30094,-170.68098,"Forereef","Mid",24.3055555555556,27.4305555555556,5.90277777777778,1.38888888888889,0.347222222222222,5.55555555555556,1.04166666666667,3.81944444444444,30.2083333333333,300,288,51.7361111111111,1.44660194174757
2341,"TUT-00293",2010,"3/9/2010","HA1001",NA,"2010","TUT10_12","TUT_SE_OPEN",0,"-1",0,12,14,"CPCE","SAMOA","Tutuila",0,0,-14.32171,-170.66896,"Forereef","Mid",24.0677966101695,19.3220338983051,13.8983050847458,0,0,0,1.01694915254237,0.677966101694915,41.0169491525424,300,295,43.3898305084746,1.05785123966942
2342,"TUT-00312",2010,"3/9/2010","HA1001",NA,"2010","TUT10_12","TUT_SE_OPEN",0,"-1",0,5,6,"CPCE","SAMOA","Tutuila",0,0,-14.30883,-170.69318,"Forereef","Shallow",39.7887323943662,15.8450704225352,14.4366197183099,0,0,2.8169014084507,11.9718309859155,0.352112676056338,14.7887323943662,300,284,55.6338028169014,3.16
2343,"TUT-00302",2010,"3/9/2010","HA1001",NA,"2010","TUT10_12","TUT_SE_OPEN",0,"-1",0,5,6,"CPCE","SAMOA","Tutuila",0,0,-14.33183,-170.69904,"Forereef","Shallow",33.6996336996337,19.7802197802198,11.7216117216117,0,0.366300366300366,1.0989010989011,2.1978021978022,0,31.1355311355311,300,273,53.4798534798535,1.65909090909091
2344,"TUT-00412",2010,"3/9/2010","HA1001",NA,"2010","TUT10_12","TUT_SE_OPEN",0,"-1",0,5,6,"CPCE","SAMOA","Tutuila",0,0,-14.3427,-170.72064,"Forereef","Shallow",39.0681003584229,16.1290322580645,14.336917562724,0,2.5089605734767,0,0.716845878136201,0,27.2401433691756,300,279,55.1971326164875,2.02631578947368
2347,"OLO-00203",2010,"3/10/2010","HA1001",NA,"2010","RAMP_BASIC","Ofu & Olosega",0,"-1",0,10,14,"CPCE","SAMOA","Ofu & Olosega",0,0,-14.19178,-169.61617,"Forereef","Mid",51.1363636363636,34.8484848484849,5.68181818181818,0,1.51515151515152,0,0,3.78787878787879,3.03030303030303,300,264,85.9848484848485,28.375
2351,"OLO-00204",2010,"3/10/2010","HA1001",NA,"2010","RAMP_BASIC","Ofu & Olosega",0,"-1",0,10,13,"CPCE","SAMOA","Ofu & Olosega",0,0,-14.18741,-169.62175,"Forereef","Mid",38.3720930232558,32.1705426356589,2.32558139534884,0,0,1.93798449612403,0,0.387596899224806,24.8062015503876,300,258,70.5426356589147,2.63768115942029
2352,"OFU-00217",2010,"3/10/2010","HA1001",NA,"2010","RAMP_BASIC","Ofu & Olosega",0,"-1",0,5,7,"CPCE","SAMOA","Ofu & Olosega",0,0,-14.18578,-169.66231,"Forereef","Shallow",75.1851851851852,14.0740740740741,5.92592592592593,0,0,0,0,0.37037037037037,4.44444444444444,300,270,89.2592592592593,20.0833333333333
2358,"OLO-00207",2010,"3/11/2010","HA1001",NA,"2010","RAMP_BASIC","Ofu & Olosega",0,"-1",0,12,15,"CPCE","SAMOA","Ofu & Olosega",0,0,-14.15714,-169.60817,"Forereef","Mid",24.1758241758242,26.3736263736264,7.69230769230769,0,0.366300366300366,0,0,4.02930402930403,37.3626373626374,300,273,50.5494505494505,1.35294117647059
2359,"OFU-00226",2010,"3/11/2010","HA1001",NA,"2010","RAMP_BASIC","Ofu & Olosega",0,"-1",0,11,15,"CPCE","SAMOA","Ofu & Olosega",0,0,-14.17399,-169.6817,"Forereef","Mid",54.8387096774194,21.505376344086,16.1290322580645,0,1.7921146953405,0.3584229390681,0,0,5.37634408602151,300,279,76.3440860215054,13.3125
2360,"OFU-00229",2010,"3/11/2010","HA1001",NA,"2010","RAMP_BASIC","Ofu & Olosega",0,"-1",0,2,6,"CPCE","SAMOA","Ofu & Olosega",0,0,-14.1796,-169.67923,"Forereef","Shallow",56.8345323741007,29.136690647482,4.31654676258993,0,0,0,0,0,9.71223021582734,300,278,85.9712230215827,8.85185185185185
2363,"OLO-00223",2010,"3/11/2010","HA1001",NA,"2010","RAMP_BASIC","Ofu & Olosega",0,"-1",0,9,11,"CPCE","SAMOA","Ofu & Olosega",0,0,-14.17554,-169.62782,"Forereef","Mid",34.5323741007194,18.3453237410072,10.431654676259,0,2.87769784172662,0,0,13.3093525179856,20.5035971223022,300,278,52.8776978417266,2.57894736842105
2364,"OLO-00210",2010,"3/11/2010","HA1001",NA,"2010","RAMP_BASIC","Ofu & Olosega",0,"-1",0,2.4384,6.4008,"CPCE","SAMOA","Ofu & Olosega",0,0,-14.18729,-169.62186,"Forereef","Shallow",61.4406779661017,13.9830508474576,4.66101694915254,0,3.8135593220339,0,0,1.27118644067797,14.8305084745763,300,236,75.4237288135593,5.08571428571429
2365,"OFU-00206",2010,"3/11/2010","HA1001",NA,"2010","RAMP_BASIC","Ofu & Olosega",0,"-1",0,3.048,4.572,"CPCE","SAMOA","Ofu & Olosega",0,0,-14.1879,-169.66806,"Forereef","Shallow",56.8840579710145,11.231884057971,3.6231884057971,0,0,0,0.36231884057971,0,27.8985507246377,300,276,68.1159420289855,2.44155844155844
2370,"TAU-00431",2010,"3/12/2010","HA1001",NA,"2010","RAMP_BASIC","TAU_OPEN",0,"-1",0,14,15,"CPCE","SAMOA","Tau",0,0,-14.23053,-169.51933,"Forereef","Mid",6.8259385665529,6.14334470989761,18.7713310580205,0,1.70648464163823,0,0,1.02389078498294,65.5290102389078,300,293,12.9692832764505,0.197916666666667
2371,"TAU-00246",2010,"3/12/2010","HA1001",NA,"2010","RAMP_BASIC","TAU_OPEN",0,"-1",0,2,6,"CPCE","SAMOA","Tau",0,0,-14.24369,-169.50818,"Forereef","Shallow",34.7826086956522,37.6811594202899,9.05797101449275,0,0.72463768115942,0,0,0,17.7536231884058,300,276,72.463768115942,4.08163265306122
2375,"TAU-00213",2010,"3/12/2010","HA1001",NA,"2010","RAMP_BASIC","TAU_OPEN",0,"-1",0,10,16,"CPCE","SAMOA","Tau",0,0,-14.21398,-169.46942,"Forereef","Mid",27.6363636363636,19.2727272727273,16.7272727272727,0,14.1818181818182,0,0,0,22.1818181818182,300,275,46.9090909090909,2.11475409836066
2376,"TAU-00437",2010,"3/12/2010","HA1001",NA,"2010","RAMP_BASIC","TAU_OPEN",0,"-1",0,3,6,"CPCE","SAMOA","Tau",0,0,-14.23758,-169.51543,"Forereef","Shallow",46.9483568075117,15.4929577464789,3.75586854460094,0,2.34741784037559,0.938967136150235,0,0,30.5164319248826,300,213,62.4413145539906,1.98507462686567
2381,"TAU-00210",2010,"3/13/2010","HA1001",NA,"2010","RAMP_BASIC","TAU_OPEN",0,"-1",0,3.9624,6.096,"CPCE","SAMOA","Tau",0,0,-14.24143,-169.41949,"Forereef","Shallow",41.3669064748201,41.0071942446043,6.11510791366906,0,0.359712230215827,0,0,0,11.1510791366906,300,278,82.3741007194245,7.38709677419355
2385,"TAU-00235",2010,"3/13/2010","HA1001",NA,"2010","RAMP_BASIC","TAU_OPEN",0,"-1",0,3,6,"CPCE","SAMOA","Tau",0,0,-14.254,-169.44225,"Forereef","Shallow",47.037037037037,3.7037037037037,15.5555555555556,0,1.48148148148148,0.740740740740741,0,0,31.4814814814815,300,270,50.7407407407407,1.57471264367816
2386,"TAU-00201",2010,"3/13/2010","HA1001",NA,"2010","RAMP_BASIC","TAU_OPEN",0,"-1",0,15,18,"CPCE","SAMOA","Tau",0,0,-14.25744,-169.42033,"Forereef","Mid",54.8507462686567,19.0298507462687,13.8059701492537,1.11940298507463,0,0.373134328358209,0,1.11940298507463,9.70149253731343,300,268,73.8805970149254,7.33333333333333
2387,"TAU-00200",2010,"3/13/2010","HA1001",NA,"2010","RAMP_BASIC","TAU_OPEN",0,"-1",0,13,16,"CPCE","SAMOA","Tau",0,0,-14.24823,-169.41866,"Forereef","Mid",45.3237410071942,28.7769784172662,11.1510791366906,1.43884892086331,8.27338129496403,0,0,0,5.03597122302158,300,278,74.1007194244604,14.7142857142857
2392,"OFU-00408",2010,"3/14/2010","HA1001",NA,"2010","RAMP_BASIC","Ofu & Olosega",0,"-1",0,11,15,"CPCE","SAMOA","Ofu & Olosega",0,0,-14.1857,-169.67503,"Forereef","Mid",64.8648648648649,24.7104247104247,5.01930501930502,0.386100386100386,0,0,0,0,5.01930501930502,300,259,89.5752895752896,17.8461538461539
2393,"OFU-00228",2010,"3/14/2010","HA1001",NA,"2010","RAMP_BASIC","Ofu & Olosega",0,"-1",0,12,14,"CPCE","SAMOA","Ofu & Olosega",0,0,-14.17146,-169.68546,"Forereef","Mid",19.9300699300699,32.8671328671329,4.1958041958042,0,0.34965034965035,0,0,0,42.6573426573427,300,286,52.7972027972028,1.23770491803279
2395,"OFU-00220",2010,"3/14/2010","HA1001",NA,"2010","RAMP_BASIC","Ofu & Olosega",0,"-1",0,13,16,"CPCE","SAMOA","Ofu & Olosega",0,0,-14.16096,-169.6367,"Forereef","Mid",11.8705035971223,9.35251798561151,15.4676258992806,0,6.47482014388489,0,0,1.07913669064748,55.7553956834532,300,278,21.2230215827338,0.380645161290323
2398,"OFU-00417",2010,"3/14/2010","HA1001",NA,"2010","RAMP_BASIC","Ofu & Olosega",0,"-1",0,11,14,"CPCE","SAMOA","Ofu & Olosega",0,0,-14.16275,-169.66374,"Forereef","Mid",30,24.4,2.8,1.2,32.4,0.8,0.8,0,7.6,300,250,54.4,6.47619047619048
2399,"OFU-00406",2010,"3/14/2010","HA1001",NA,"2010","RAMP_BASIC","Ofu & Olosega",0,"-1",0,3,9,"CPCE","SAMOA","Ofu & Olosega",0,0,-14.17236,-169.6364,"Forereef","Shallow",69.1119691119691,24.3243243243243,1.54440154440154,0,0,0.386100386100386,0,0,4.63320463320463,300,259,93.4362934362934,18.6153846153846
2403,"SWA-00232",2010,"3/16/2010","HA1001",NA,"2010","RAMP_BASIC","SWA_SANCTUARY",0,"-1",0,10,18,"CNET","SAMOA","Swains",0,0,-11.06196,-171.08865,"Forereef","Mid",11.2727272727273,50.1818181818182,9.45454545454546,0.363636363636364,0.363636363636364,10.9090909090909,0,0.363636363636364,17.0909090909091,300,275,61.4545454545455,2.19480519480519
2403,"SWA-00232",2010,"3/16/2010","HA1001",NA,"2010","RAMP_BASIC","SWA_SANCTUARY",0,"-1",0,10,18,"CPCE","SAMOA","Swains",0,0,-11.06196,-171.08865,"Forereef","Mid",5.96491228070175,46.6666666666667,13.6842105263158,0,0,19.2982456140351,0,0,14.3859649122807,300,285,52.6315789473684,1.5625
2404,"SWA-00231",2010,"3/16/2010","HA1001",NA,"2010","RAMP_BASIC","SWA_SANCTUARY",0,"-1",0,10,19,"CPCE","SAMOA","Swains",0,0,-11.06768,-171.08246,"Forereef","Mid",7.79661016949153,50.8474576271186,9.49152542372881,0,0.338983050847458,16.271186440678,0,0,15.2542372881356,300,295,58.6440677966102,1.86021505376344
